File	TotalReads	TotalBases	HitReads	HitKmers	MatchList
SRR9670864_1	9289814	1170516564	412	2563	X51522.1_phageP4:p4242s_m1 p4289s_m1 p4323a_m1 p4324s_m4 p4346s_m4 p4364a_m1 p4367s_m3 p4377s_m2 p4391a_m1 p4392a_m1 p4406a_m2 p4414a_m2 p4419a_m1 p4419a_m4 p4430s_m7 p4494s_m8 p4495s_m4 p4501a_m4 p4503a_m1 p4503a_m2 p4509s_m7 p4511a_m2 p4513a_m2 p4537s_m3 p4541a_m6 p4546a_m6 p4560s_m1(2) p4566a_m6(2) p4569a_m6 p4570s_m2 p4578a_m6 p4580a_m10 p4591s_m4 p4610a_m1 p4621s_m5 p4627s_m7 p4633s_m2 p4651a_m5 p4669a_m2 p4689s_m8 p4701s_m8 p4718a_m5 p4719s_m10 p4726a_m6 p4728a_m7 p4733a_m6 p4736s_m7 p4761s_m10 p4765a_m7 p4772a_m8 p4773s_m5 p4797a_m8 p4830a_m8 p4831s_m8 p4850a_m10 p4877s_m12 p4881a_m10 p4886a_m4 p4888s_m12 p4889s_m7 p4889s_m12 p4898a_m2 p4900a_m2 p4907s_m12 p4926a_m1 p4928a_m8 p4987s_m12 p5018a_m3 p5037s_m10 p5040s_m10 p5092a_m12 p5093a_m9 p5093a_m12 p5125a_m12 p5159s_m7 p5174s_m8(2) p5189s_m6 p5215a_m7 p5220a_m4 p5237a_m4 p5263a_m7 p5268a_m8 p5318a_m7 p5323a_m7 p5351a_m8 p5441a_m8 p5460s_m4 p5513s_m4 p5514s_m4 p5522a_m10 p5527s_m3 p5532s_m4 p5605a_m6 p5635s_m12 p5674a_m4 p5677s_m6 p5691a_m5 p5723a_m9 p5733s_m1 p5733a_m4 p5759s_m2 p5763a_m6 p5769s_m2 p5774s_m1 p5778a_m6 p5818a_m5 p5835s_m4 p5874s_m2 p5875s_m9 p5963s_m12 p5981a_m7(2) p6009a_m11 p6063a_m12 p6076s_m3 p6092s_m1 p6094a_m4 p6119a_m12 p6140a_m10 p6246s_m4 p6258s_m4 p6260s_m2 p6291a_m4 p6306s_m8 p6332s_m9 p6337s_m10 p6362a_m6 p6375a_m5 p6401s_m6 p6411a_m6 p6432a_m2 p6432a_m8 p6466s_m1 p6563a_m11 p6641a_m7 p6721s_m7 p6768s_m11 p6785s_m9 p6811a_m4(2) p6853s_m8(2) p6867a_m3 p6868s_m10 p6872a_m11 p6909s_m6(2) p6913s_m12 p6932a_m7 p6974a_m8 p6977a_m8 p6980a_m9 p6982s_m12 p7006s_m10 p7012a_m12 p7020s_m12 p7045s_m12 p7075a_m11 p7087a_m9 p7094a_m5 p7113a_m9 p7137s_m8 p7146a_m11 p7147a_m12 p7156a_m2 p7158s_m7 p7179a_m12 p7180a_m12 p7193a_m11 p7196a_m1 p7224a_m8 p7238s_m2 p7238s_m3 p7258a_m8 p7288s_m8 p7329a_m5 p7348s_m4 p7411s_m1 p7420a_m8 p7451a_m3 p7458a_m8 p7541s_m7 p7556s_m4 p7658s_m7 p7664s_m6 p7676a_m9 p7717a_m2 p7724s_m7 p7740a_m9 p7743a_m9 p7744a_m8 p7778s_m11 p7808s_m7 p7844a_m7 p7845s_m12 p7900a_m5 p7919a_m9 p7973s_m5 p7975s_m4 p8021a_m10 p8037s_m4 p8058a_m2 p8101s_m8 p8120a_m3 p8132s_m4 p8149s_m3 p8159a_m8 p8167s_m9 p8182s_m11 p8186a_m10 p8210s_m8 p8224a_m1 p8231a_m6 p8239s_m8 p8267s_m5 p8268s_m3 p8282s_m4 p8284a_m8(2) p8285a_m9 p8298a_m10 p8388s_m2 p8395a_m4 p8400a_m4 p8419s_m6 p8424s_m7 p8439a_m2 p8439s_m8 p8474s_m2 p8501a_m1 p8506a_m2 p8517s_m7 p8518a_m3 p8552a_m8 p8559s_m2 p8563a_m9 p8566s_m1 p8568a_m6 p8575a_m10 p8585a_m12 p8604a_m9 p8613s_m1 p8626a_m7 p8640a_m1 p8641a_m6 p8691s_m6 p8694s_m9 p8762s_m6 p8765a_m5 p8769a_m6 p8770s_m2 p8773s_m8 p8828a_m2 p8830s_m7 p8850a_m4 p8901a_m6 p8902a_m8 p8915a_m6 p8926s_m4 p8975a_m2 p8988s_m4 p9047a_m5 p9057s_m3(2) p9128a_m8 p9129s_m3 p9138a_m8 p9161s_m4 p9198a_m3 p9198s_m3 p9207a_m4 p9238s_m3 p9280s_m2 p9280s_m6 p9287a_m4 p9289a_m4 p9318s_m5 p9331s_m9 p9334s_m2 p9338s_m8 p9342a_m3(2) p9361a_m1 p9361s_m5 p9371s_m4 p9375s_m3 p9375a_m5 p9380a_m4 p9380a_m5 p9396s_m1 p9398a_m5 p9408a_m7 p9481s_m7 p9483a_m5(2) p9486s_m7 p9495s_m1 p9501s_m9 p9514s_m8 p9537s_m12 p9582a_m4 p9594s_m12 p9607a_m7 p9670s_m6 p9671s_m8 p9715a_m12 p9749a_m9 p9782s_m6 p9805s_m7 p9859a_m11 p9871s_m5 p9892s_m4 p9902s_m12 p9904s_m4 p9941s_m12 p9949a_m7 p9956s_m11 p9990s_m7 p10000a_m3 p10020a_m12 p10024s_m3(2) p10037a_m12 p10091a_m9 p10099s_m8 p10111a_m7 p10113s_m8 p10141s_m12 p10145a_m3 p10147s_m9 p10207s_m9(2) p10214a_m7 p10229a_m4 p10232s_m6 p10240s_m5 p10248s_m4 p10296s_m5 p10305a_m12 p10308s_m6 p10328s_m9 p10336s_m4 p10344s_m4 p10346s_m1 p10360a_m5 p10362s_m9 p10399a_m3(2) p10400s_m8 p10419a_m5(2) p10482a_m5 p10484a_m8 p10501a_m8 p10531s_m4 p10539a_m6 p10553s_m6 p10560a_m4 p10572a_m6 p10590a_m6 p10607a_m5 p10634a_m4 p10642s_m2 p10650a_m3 p10673s_m7 p10676s_m7 p10686s_m6 p10693a_m9 p10778s_m8(2) p10804s_m12 p10818s_m5 p10847a_m4 p10847a_m9 p10849a_m10 p10861s_m10 p10862a_m7 p10900s_m5 p10923a_m12 p10934s_m4 p10936a_m7 p10983s_m9 p11045s_m12 p11098a_m9 p11137a_m9 p11139s_m8 p11147s_m5 p11164a_m12 p11192a_m10 p11214s_m7 p11227s_m5 p11237s_m4 p11246a_m8 p11289a_m10 p11321a_m9 p11382a_m1 p11394s_m5 p11444a_m7 p11454a_m8 p11464a_m4 p11505s_m8 p11520s_m1 p11543a_m5 p11556s_m7 p11564s_m7 p11565a_m3 p11607a_m7 p11645a_m4 p11662a_m6
SRR9670864_2	9289814	1170516564	411	2628	X51522.1_phageP4:p4250s_m1 p4273s_m1 p4278s_m1 p4313s_m1 p4324s_m4 p4346s_m4 p4359s_m4 p4364s_m4(2) p4377s_m2 p4390s_m3 p4423s_m2 p4430a_m3 p4437s_m1 p4437s_m6 p4438s_m2 p4466s_m5 p4495s_m6 p4501a_m4 p4503a_m3 p4525s_m6 p4550s_m1 p4551s_m1 p4554a_m6 p4555a_m7(2) p4565s_m1 p4579s_m1 p4583s_m3(2) p4609a_m3 p4633s_m6 p4639s_m6 p4643s_m7 p4651s_m6 p4690a_m2 p4720a_m6(2) p4726a_m6 p4728a_m7 p4740s_m10 p4741s_m8 p4755a_m7 p4756a_m7(2) p4797a_m8 p4800s_m5 p4807a_m8 p4816s_m8 p4819a_m7 p4826s_m2 p4830a_m9 p4842a_m5 p4854a_m10 p4855a_m10 p4859a_m9 p4877s_m12 p4881a_m10 p4890s_m12 p4897a_m4 p4903a_m8 p4920s_m12 p4953s_m12 p4962s_m4 p4973a_m7 p4989a_m12 p4990s_m12 p4997s_m9 p5003s_m12 p5013a_m12 p5030s_m11 p5113a_m12 p5120a_m12 p5121s_m4 p5126a_m12 p5130a_m12 p5131s_m4 p5139s_m7 p5271a_m5 p5281s_m8 p5286a_m6 p5337s_m8 p5338a_m8 p5343a_m6 p5425a_m10 p5465s_m8 p5475s_m7 p5522a_m4 p5522a_m10 p5581s_m7 p5602s_m5 p5604a_m4 p5612s_m8 p5652s_m9 p5672a_m4(2) p5677s_m4 p5677s_m6(3) p5757s_m2 p5769s_m3 p5800a_m6 p5813a_m5 p5854a_m1 p5861a_m2 p5863a_m2 p5866a_m3 p5883s_m10 p5884a_m2 p5906s_m12 p5942a_m2 p5943s_m12 p5946s_m12 p5957a_m4 p6017a_m12 p6028a_m12 p6032s_m4 p6041s_m8 p6071s_m4 p6112a_m12 p6220s_m6 p6231s_m8 p6261s_m4 p6272a_m2 p6307a_m3 p6307a_m5 p6315a_m1 p6352a_m4 p6366s_m12 p6386s_m2 p6438s_m12 p6456a_m9 p6463s_m12 p6475a_m6 p6502a_m1 p6502s_m8 p6623a_m8 p6746s_m10 p6799s_m8 p6809s_m4 p6809s_m6 p6812s_m8 p6815s_m3 p6817s_m6 p6848s_m8 p6942a_m8(2) p6958s_m12 p6974a_m8 p6981s_m12 p6982s_m12 p6987s_m9 p6988a_m7(2) p7009a_m12 p7014s_m9 p7020s_m12 p7025s_m5 p7029s_m11 p7066s_m12 p7109a_m12 p7113a_m10 p7114s_m2 p7123s_m8 p7147a_m12 p7155s_m1 p7199a_m11 p7237a_m8 p7238s_m4 p7240a_m5 p7273s_m8 p7293a_m6 p7324a_m1 p7325s_m8 p7328a_m6 p7331a_m5 p7352a_m3 p7377s_m3 p7407a_m4 p7459s_m5 p7468a_m2 p7548a_m5 p7612s_m10 p7617s_m9 p7622s_m9 p7643a_m5 p7657a_m7 p7674s_m2 p7797a_m4 p7808s_m12 p7818s_m9 p7835s_m5 p7897a_m7 p7910a_m12 p7972a_m12 p8012s_m2 p8012s_m8 p8017s_m8 p8029s_m8 p8037s_m3 p8057s_m10 p8068s_m10 p8079a_m4 p8093s_m8 p8100s_m7 p8111s_m8 p8121s_m5 p8121s_m7 p8130a_m4 p8167s_m9 p8177s_m10 p8187s_m10 p8231a_m3 p8231a_m5 p8231a_m8 p8280s_m4 p8284a_m8 p8291a_m9 p8333s_m1 p8355a_m4 p8367a_m7 p8371a_m5 p8386s_m1 p8415s_m5 p8425a_m4 p8439s_m5 p8454s_m3 p8490s_m6 p8499s_m9 p8513s_m7 p8518a_m2 p8562s_m1 p8577a_m7 p8586a_m12 p8587a_m12(2) p8640s_m5 p8643s_m4 p8646a_m1 p8668a_m3 p8682a_m1 p8743s_m3 p8772a_m6(2) p8808s_m8 p8813a_m8 p8816s_m7 p8818s_m6 p8844a_m2 p8864a_m7 p8892s_m2 p8892s_m4(2) p8901a_m8(3) p8907s_m3 p8938a_m4 p8964a_m5 p8977a_m3 p8995a_m4 p8997a_m4 p9056a_m4 p9057s_m3 p9121s_m3 p9124s_m3 p9145s_m3 p9147s_m3 p9152a_m2 p9188a_m2 p9233a_m3 p9243s_m5 p9247s_m5 p9266s_m4 p9280s_m6 p9300a_m4 p9313s_m6 p9318s_m8 p9327a_m3 p9340a_m4 p9359s_m5 p9372a_m2 p9381a_m2 p9403a_m6 p9405a_m6 p9421a_m8 p9430a_m8 p9434a_m9 p9502a_m2 p9517a_m1(2) p9547s_m12 p9552s_m12 p9566a_m2 p9598s_m12 p9602s_m12 p9634a_m11 p9694s_m8 p9694a_m9 p9715a_m12 p9716a_m12 p9746s_m11 p9765a_m8 p9822s_m7 p9850s_m8 p9851a_m12 p9854s_m7(2) p9859a_m6 p9859a_m12(2) p9878s_m10 p9901a_m1 p9901a_m9 p9950s_m3 p9961a_m4 p9966a_m6 p9967s_m10 p9982a_m4 p10004a_m11 p10034s_m3 p10077s_m5 p10079a_m11 p10102s_m8 p10137a_m4 p10153a_m2 p10155a_m3 p10155s_m9 p10207s_m9 p10209s_m2 p10216a_m6 p10227a_m8 p10247a_m10 p10255s_m3 p10256a_m11 p10272a_m12 p10277a_m12 p10287a_m12 p10291s_m2 p10313s_m5 p10316s_m1 p10316s_m4 p10339s_m9 p10353a_m5 p10353a_m6 p10358a_m5 p10388a_m1 p10390s_m5 p10390s_m8 p10392a_m3 p10409a_m4(2) p10449s_m4 p10464s_m6 p10473a_m7 p10485a_m8 p10520a_m8 p10580s_m3 p10580s_m9 p10598s_m12 p10604a_m3 p10619s_m11 p10658a_m6 p10684a_m2 p10684s_m7 p10695a_m9 p10711a_m11 p10723s_m9 p10751s_m12 p10778s_m7 p10790s_m4 p10792a_m6 p10847a_m9 p10850s_m7 p10857a_m11 p10871a_m8(2) p10882a_m5 p10929s_m5 p10931a_m12 p11010a_m7 p11038s_m9 p11104s_m8 p11146a_m12 p11147s_m8(2) p11211a_m8 p11226a_m8 p11237s_m4 p11239s_m4 p11246a_m5 p11280s_m1 p11294a_m11 p11303s_m4 p11312s_m5 p11316a_m9 p11341a_m6 p11374a_m2 p11389s_m5 p11406s_m6 p11455s_m6 p11505s_m8 p11514a_m5 p11575s_m5 p11579s_m5 p11588a_m5 p11598a_m1 p11659a_m7 p11662a_m6 p11688a_m4
SRR9670865_1	6594332	830885832	18	150	X51522.1_phageP4:p1335a_m12 p2596a_m12 p3094a_m10 p3522s_m9 p4064s_m8 p4404s_m6 p4841s_m8(2) p5228s_m12 p5237a_m6 p8991s_m3 p9571a_m2(2) p10390a_m10 p11008a_m12 p11099a_m12 p11351a_m12 p11553a_m6
SRR9670865_2	6594332	830885832	18	147	X51522.1_phageP4:p1101s_m12 p2464s_m12 p2983s_m10 p3620a_m9 p4246a_m12 p4571a_m11 p5006a_m8(2) p5131s_m6 p5661a_m2 p9047a_m3 p9511s_m1 p9511s_m2 p10285s_m10 p10792s_m12 p10934s_m12 p11207s_m12 p11445s_m5
SRR9670866_1	7369213	928520838	13	86	X51522.1_phageP4:p3173a_m1 p5238a_m5 p6409a_m10 p6688s_m5 p6767a_m2 p7025a_m11 p7148s_m8 p8047s_m12 p9408a_m6 p9959s_m6 p10579a_m7 p10597a_m4 p10741a_m9
SRR9670866_2	7369213	928520838	15	91	X51522.1_phageP4:p2960s_m1 p5195a_m3 p5208a_m4 p5292a_m1 p6292s_m9 p6804a_m6 p6909s_m11 p6949a_m8 p7364a_m6 p8210a_m12 p9280s_m6 p10033a_m6 p10457s_m6 p10475s_m5 p10577s_m7
SRR9670867_1	8039342	1012957092	7	7	X51522.1_phageP4:p4529s_m1(2) p5200a_m1 p8583s_m1 p9286s_m1(3)
SRR9670867_2	8039342	1012957092	6	6	X51522.1_phageP4:p4537s_m1 p4633s_m1(2) p5106s_m1 p5195a_m1 p9413a_m1
SRR9670868_1	3480928	438596928	2	3	X51522.1_phageP4:p2959s_m2 p3384a_m1
SRR9670868_2	3480928	438596928	0	0	
SRR9670869_1	6525854	822257604	63	409	X51522.1_phageP4:p3037a_m4 p3079a_m1 p3542a_m6 p3590a_m2 p3592a_m5(2) p3988a_m6 p4217s_m1 p4276s_m5 p4329s_m2 p4368a_m4 p4373a_m4(2) p4504s_m2 p4505a_m2 p4513a_m2 p4546s_m2 p4587a_m2 p4634s_m1 p4635a_m2 p4655a_m1 p4872s_m12 p4890s_m7(2) p4917s_m11 p5013a_m12 p5039a_m11 p5647s_m3 p5661a_m1 p5663s_m2 p5941s_m12 p6009a_m12 p6411a_m6 p6432a_m8 p6581a_m6 p7070a_m11 p7211a_m12 p7272a_m8 p7397a_m8 p7692a_m7 p7815s_m12 p8121s_m11 p8181a_m9 p8260a_m12 p8286s_m3 p8703a_m1 p8802a_m4 p9290s_m6 p9413s_m10 p9520a_m8 p9766s_m11 p9810s_m8 p10268s_m5 p10658a_m11 p10856s_m10 p10887a_m12 p10930a_m12(2) p10938a_m12 p11156a_m10 p11216a_m5 p11503a_m5 p11531a_m1
SRR9670869_2	6525854	822257604	71	381	X51522.1_phageP4:p2910s_m3 p3336s_m1 p3371a_m1 p3385s_m5(2) p3466s_m2 p3467s_m1 p3526s_m2 p3526s_m6 p3538s_m1 p3580a_m1 p3794s_m3 p3813s_m2 p3833s_m4 p3930a_m5 p3947s_m1 p4215s_m2 p4227s_m4 p4269s_m4(2) p4331a_m2 p4430s_m2 p4480s_m2 p4502s_m8 p4537s_m2 p4556s_m1 p4583a_m1 p4830a_m9 p4846s_m9 p4874a_m11 p4973a_m7(2) p5192a_m8 p5281a_m12 p5557s_m1 p5713a_m2 p5722a_m3 p5876s_m12 p6008s_m12 p6133s_m8 p6203a_m8 p6484a_m10 p6509s_m6 p6802s_m3 p6848s_m8 p7014s_m8 p7234s_m6 p7497s_m2 p7635s_m4 p7820s_m11 p8019a_m3 p8236a_m11 p8546a_m2 p9056a_m4 p9398s_m7 p9413a_m1 p9648a_m4 p9655a_m4 p9966a_m7 p10111a_m8 p10409s_m1 p10490a_m3 p10521s_m9 p10676s_m8 p10732s_m12 p10778s_m12(2) p10850s_m12 p10964a_m10 p11331s_m7 p11406s_m2
SRR9670870_1	10911210	1374812460	0	0	
SRR9670870_2	10911210	1374812460	1	2	X51522.1_phageP4:p5268a_m2
SRR9670871_1	9507204	1197907704	3	9	X51522.1_phageP4:p3587a_m6 p3684a_m1 p3896s_m2
SRR9670871_2	9507204	1197907704	2	4	X51522.1_phageP4:p2988s_m1 p3526s_m3
SRR9670872_1	9287307	1170200682	1	1	X51522.1_phageP4:p5285a_m1
SRR9670872_2	9287307	1170200682	0	0	
SRR9670873_1	12535696	1579497696	317	566	X51522.1_phageP4:p3218s_m1 p3226s_m1 p3233s_m1 p3257s_m1(4) p3273s_m1 p3275s_m1 p3304s_m1(5) p3379a_m1 p3384a_m1(3) p3403a_m1 p3408a_m1 p3410a_m1(2) p3418a_m1 p3424a_m1(2) p3447s_m2 p3469s_m3 p3483s_m3 p3484s_m3(2) p3490s_m3 p3499s_m3 p3509s_m3 p3513s_m4 p3514s_m3 p3526s_m4(3) p3533s_m3 p3538s_m2 p3540s_m1 p3566a_m2(2) p3570a_m2 p3572a_m1 p3592a_m4 p3595a_m3 p3616a_m4 p3620a_m3(5) p3626s_m1(3) p3628a_m3(3) p3630a_m4 p3634s_m1 p3643a_m3 p3651s_m1(2) p3654s_m2 p3655a_m3 p3660a_m2 p3661s_m2 p3668s_m1 p3675s_m1(6) p3680s_m2(5) p3681s_m2 p3689s_m2(2) p3701s_m2 p3705s_m2 p3707s_m1 p3712s_m2(3) p3745a_m1 p3755a_m1(3) p3761a_m2 p3762s_m1 p3763a_m1 p3767s_m2(2) p3769s_m2 p3771a_m1(2) p3777a_m2(3) p3782a_m2 p3783a_m2 p3784a_m2 p3786s_m4 p3789s_m4 p3793a_m2 p3799s_m5 p3801s_m1 p3801s_m5(2) p3803s_m5 p3804s_m4 p3805s_m4 p3806s_m4 p3807s_m5 p3808s_m4 p3810a_m1(2) p3813a_m1 p3813a_m2 p3813s_m4 p3814s_m4 p3815a_m1 p3815a_m2(5) p3816a_m2(2) p3817a_m2 p3822a_m2 p3828s_m4 p3829s_m3 p3832s_m5 p3833s_m5 p3834s_m5 p3836a_m1 p3856s_m4 p3856s_m5 p3864s_m4 p3870s_m3(3) p3880a_m1(2) p3881a_m1 p3886s_m1(2) p3887a_m2(2) p3895a_m2 p3895a_m3 p3896s_m1(7) p3899a_m3 p3901s_m1 p3903s_m1 p3904a_m4 p3905a_m4 p3910a_m4 p3911s_m1 p3912s_m1(2) p3916a_m4 p3920a_m5 p3924s_m1(4) p3926s_m1 p3930a_m5(2) p3936s_m1(2) p3945a_m2 p3945a_m4 p3947a_m5 p3957a_m3 p3957a_m4 p3959a_m4 p3959a_m5 p3970a_m5 p3973a_m1 p3996a_m2 p3998a_m2(3) p4003a_m1(3) p4008a_m1(4) p4014a_m1 p4016a_m1(2) p4017a_m1(2) p4033a_m1(2) p4039a_m1 p4041a_m1 p4048a_m1 p4053a_m1 p4516s_m1(2) p4539s_m1(13) p4547s_m1(2) p4555s_m1(2) p4588a_m1 p4620a_m1 p4628a_m1 p4635a_m1(2) p4644a_m1(2) p4668a_m1 p5091s_m1 p5096s_m1 p5106s_m2 p5111s_m1 p5121s_m2 p5126s_m1 p5130s_m1 p5131s_m1(3) p5141s_m1(2) p5152s_m1 p5159s_m1 p5169s_m2 p5174s_m1 p5195a_m1(6) p5196a_m1 p5200a_m1 p5203a_m1 p5210a_m1(2) p5220a_m1(3) p5224a_m1 p5226a_m1(2) p5228a_m1 p5229a_m1(2) p5234a_m1(2) p5234a_m2(2) p5239a_m1(3) p5241a_m2 p5243a_m1 p5244a_m1 p5246a_m1 p5248a_m1(4) p5253a_m1 p5257a_m2 p5263a_m1 p5271a_m1 p5274a_m2 p5280a_m1 p5281a_m1 p5281a_m2 p5290a_m1 p5291a_m1 p5298a_m1 p5298a_m2 p5494s_m1 p5557s_m1 p5590a_m1 p5629a_m1(5) p5653a_m1(3) p5678a_m1
SRR9670873_2	12535696	1579497696	311	613	X51522.1_phageP4:p3218s_m1 p3233s_m1(3) p3235s_m1 p3259s_m1 p3266s_m1 p3296s_m1(2) p3304s_m1(2) p3354a_m1 p3371a_m1 p3376a_m1 p3379a_m1 p3384a_m1(3) p3394a_m1 p3400a_m1(2) p3402a_m1(2) p3410a_m1(2) p3442s_m1 p3454s_m3 p3467s_m3(3) p3469s_m3 p3483s_m3(2) p3484s_m3 p3499s_m3 p3514s_m3(3) p3515s_m3 p3516s_m3 p3518s_m4 p3519s_m4 p3525s_m3(3) p3526s_m4(4) p3533s_m1 p3533s_m3(4) p3540s_m2 p3559a_m1 p3562a_m1 p3565a_m1 p3566a_m2 p3573a_m2 p3577a_m3 p3580a_m3(2) p3591a_m4 p3592a_m4 p3595a_m3 p3609a_m4(2) p3614a_m4 p3620a_m3 p3621s_m1(3) p3625a_m4 p3628a_m1 p3628a_m3 p3634s_m1(2) p3635a_m3(3) p3637a_m3 p3643a_m3 p3648a_m4 p3649a_m4(2) p3654s_m2 p3655a_m2 p3655a_m3(2) p3665a_m2 p3668s_m1 p3675s_m1(2) p3677s_m2 p3680s_m2(7) p3682s_m1 p3690s_m1 p3692s_m1 p3712s_m2(3) p3717s_m1 p3718s_m1 p3742a_m1 p3743a_m1(3) p3747a_m1 p3749a_m2(2) p3756a_m1 p3762s_m1 p3764s_m1(2) p3771a_m1 p3777a_m2 p3786s_m4 p3788s_m4 p3789s_m4(3) p3791s_m5 p3793a_m2 p3795a_m1 p3799a_m2 p3799s_m5(2) p3804s_m4 p3806s_m4 p3808a_m2(3) p3808s_m4 p3809s_m5 p3810a_m1 p3812a_m1 p3813a_m2 p3815a_m1 p3815a_m2 p3820a_m1 p3822a_m2 p3832s_m5 p3833s_m2 p3833s_m5(3) p3834s_m5(2) p3838a_m1 p3839a_m1 p3846s_m5 p3853s_m2 p3857s_m4 p3859s_m4(2) p3870s_m2 p3870s_m3 p3880a_m1(2) p3886s_m1(3) p3890a_m2(2) p3895a_m3(4) p3896s_m1(4) p3900s_m1 p3905a_m4(3) p3910a_m4 p3912a_m5 p3913s_m1 p3916a_m4(2) p3917s_m1 p3917a_m4 p3923a_m5 p3930a_m5 p3933s_m1 p3936s_m1 p3936a_m5 p3945a_m1 p3945a_m4 p3957a_m4(2) p3960a_m5 p3970a_m5 p3984a_m1 p3988a_m1 p3994a_m2 p3998a_m1 p3998a_m2(5) p4014a_m1 p4016a_m1 p4041a_m1 p4516s_m1(2) p4539s_m1(5) p4555s_m1 p4587a_m1 p4588a_m1(2) p4595a_m1 p4635a_m1 p4644a_m1(4) p4675a_m1 p5084s_m1 p5092s_m1 p5119s_m1 p5121s_m1 p5121s_m2(2) p5126s_m1 p5131s_m1(3) p5133s_m1 p5135s_m1 p5140s_m1 p5146s_m2 p5149s_m1 p5151s_m1 p5154s_m1 p5172s_m1 p5174s_m1(2) p5182s_m1 p5186s_m1(2) p5195a_m1(3) p5200a_m1 p5203a_m1 p5210a_m1(2) p5212a_m1 p5223a_m1 p5223a_m2 p5226a_m2(4) p5227a_m1 p5229a_m1(2) p5231a_m1 p5232a_m1 p5234a_m1 p5236a_m1 p5237a_m1(5) p5239a_m1(2) p5243a_m1 p5244a_m1 p5246a_m1(4) p5248a_m1(2) p5262a_m1 p5263a_m1 p5268a_m1 p5284a_m1(2) p5291a_m1 p5293a_m1 p5296a_m1 p5298a_m2 p5304a_m1 p5494s_m1 p5557s_m1 p5653a_m1(3) p5662a_m1 p5670a_m1 p5678a_m1(3) p5865s_m1
SRR9670874_1	7286932	918153432	27	48	X51522.1_phageP4:p2955s_m2 p2978s_m2 p2983s_m2 p3100a_m2 p3145s_m1 p3527a_m2 p3528a_m2 p3535a_m2 p3567a_m2 p4457s_m1 p4625a_m1 p5057s_m1 p5079s_m4 p5121s_m2 p5169s_m1 p5190a_m1 p5198a_m1 p5209a_m5 p5210a_m5 p5222a_m1 p5224s_m1 p5230s_m2 p5239s_m1 p5379a_m1 p8688a_m1 p9271s_m1 p9287s_m1
SRR9670874_2	7286932	918153432	29	58	X51522.1_phageP4:p2927s_m3 p2946s_m2 p3027a_m2 p3086a_m2 p3086a_m3 p3380s_m2(2) p3435s_m2 p3798a_m1 p4537s_m1 p4581a_m1 p5078s_m1(2) p5121s_m1 p5122s_m5 p5126s_m5 p5142s_m6 p5169s_m1 p5240a_m6 p5292a_m1 p5309a_m2 p5318a_m1 p5378a_m1 p8375s_m1 p8399s_m1 p8623s_m1 p8648s_m1 p8744a_m1 p9374a_m1
SRR9670875_1	11552612	1455629112	13	28	X51522.1_phageP4:p3367s_m2 p5121s_m4 p5126s_m4(2) p5128s_m2 p5234a_m2 p5248a_m4 p5298a_m1 p9286s_m1(2) p9303s_m1(2) p9374a_m1
SRR9670875_2	11552612	1455629112	7	16	X51522.1_phageP4:p3808a_m2 p5152s_m4 p5203a_m2 p5237a_m4 p5291a_m2 p9271s_m1 p9382a_m1
SRR9670876_1	7966253	1003747878	0	0	
SRR9670876_2	7966253	1003747878	0	0	
SRR9670877_1	11214688	1413050688	0	0	
SRR9670877_2	11214688	1413050688	0	0	
SRR9670878_1	12840579	1617912954	0	0	
SRR9670878_2	12840579	1617912954	0	0	
SRR9670879_1	7111374	896033124	0	0	
SRR9670879_2	7111374	896033124	0	0	
SRR9670880_1	9251423	1165679298	0	0	
SRR9670880_2	9251423	1165679298	0	0	
SRR9670881_1	5799339	730716714	89	540	X51522.1_phageP4:p2946s_m1 p3266a_m2 p3300a_m3 p3303a_m2 p3331a_m3 p3350a_m2 p3572a_m1 p3602a_m2 p3655a_m1 p3679a_m4 p3684a_m3 p3756a_m6 p3795a_m1 p3843a_m2 p3848a_m3(2) p3886s_m3 p3908s_m1 p4072a_m1 p4075s_m7 p4146s_m6 p4169a_m7 p4366a_m7 p4557s_m3 p4701s_m4 p4790s_m8 p4807a_m2 p4840a_m6(2) p4996a_m5 p5652s_m11 p5669s_m10 p5825s_m11 p5866s_m8 p5882s_m12 p6133a_m4 p6149a_m3 p6158s_m4 p6223a_m3 p6362a_m12 p6414s_m7 p6464s_m8 p6520s_m6 p6529a_m4 p6783s_m8 p6814s_m9 p6828a_m6 p6838s_m9 p6986a_m10 p6990s_m12 p7572s_m5 p7874a_m12 p7939s_m8 p8007s_m7 p8022s_m5(2) p8508a_m6 p8540a_m3 p8770a_m2 p8806a_m6 p8933a_m8 p9052s_m4 p9056a_m7 p9340s_m8 p9518a_m12 p9716a_m4 p9751s_m9 p9782s_m12(2) p9819a_m8 p9985a_m12 p10033a_m12 p10034s_m4 p10161a_m12 p10220s_m4 p10262a_m10 p10301s_m1 p10322s_m7 p10377s_m12 p10665a_m6 p10832a_m9 p10913s_m6 p11035s_m11 p11210s_m8 p11246a_m4 p11326a_m5 p11346s_m3 p11513s_m1 p11522a_m8
